Time,transforms
1647137351.091018,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs:  90608380
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800045724958181
    y: -0.006180870346724987
    z: 0.020883578807115555
  rotation: 
    x: 0.0059424137502066396
    y: -0.009299296215445675
    z: 0.04720607904981131
    w: 0.9988242072103888]"
1647137351.0943599,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs:  93957477
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808040663599968
    y: -0.0061879837885499
    z: 0.020877288654446602
  rotation: 
    x: 0.005844696104778578
    y: -0.009263540848792422
    z: 0.04716608418253037
    w: 0.9988270054625435]"
1647137351.1013258,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 100915332
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006796868983656168
    y: -0.0061676958575844765
    z: 0.02085459977388382
  rotation: 
    x: 0.006110018731147951
    y: -0.00907881859072433
    z: 0.047329680264556015
    w: 0.99881937510751]"
1647137351.1176414,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 117140862
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807738449424505
    y: -0.006190127227455378
    z: 0.020863525569438934
  rotation: 
    x: 0.005984583810194919
    y: -0.009346391912943196
    z: 0.04715944034751314
    w: 0.9988257189825148]"
1647137351.118162,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 117745803
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812805309891701
    y: -0.006181133445352316
    z: 0.020873043686151505
  rotation: 
    x: 0.006046987697714868
    y: -0.009245303602212266
    z: 0.04715698285195189
    w: 0.998826399966174]"
1647137351.1344163,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 133902271
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809459067881107
    y: -0.006178300362080336
    z: 0.02087613381445408
  rotation: 
    x: 0.006086478028401792
    y: -0.009270492969443624
    z: 0.04714721828191835
    w: 0.9988263875937552]"
1647137351.1349092,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 134462543
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807412952184677
    y: -0.006176449824124575
    z: 0.020891793072223663
  rotation: 
    x: 0.005920798188561496
    y: -0.009275349070818114
    z: 0.04717829187169725
    w: 0.9988258711229369]"
1647137351.135329,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 134979715
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006814973428845406
    y: -0.006173210684210062
    z: 0.020882662385702133
  rotation: 
    x: 0.005966011881944351
    y: -0.009279737220225043
    z: 0.04705729693475322
    w: 0.9988312690262268]"
1647137351.1411004,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 140765541
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067969574593007565
    y: -0.006169816479086876
    z: 0.020872630178928375
  rotation: 
    x: 0.006040043052170184
    y: -0.009339674151117174
    z: 0.04713505765576238
    w: 0.998826598918184]"
1647137351.1587403,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 158322219
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803199183195829
    y: -0.006171310320496559
    z: 0.02088056690990925
  rotation: 
    x: 0.00607747429440937
    y: -0.009299361842024673
    z: 0.04709401979592122
    w: 0.9988286837466139]"
1647137351.1592524,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 158935154
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006799664814025164
    y: -0.006176291964948177
    z: 0.020877283066511154
  rotation: 
    x: 0.006040735278092099
    y: -0.009307871738849347
    z: 0.04714668626318974
    w: 0.9988263427720524]"
1647137351.1635432,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 163186752
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067992424592375755
    y: -0.006176947150379419
    z: 0.020878087729215622
  rotation: 
    x: 0.0059944587495341225
    y: -0.00935556563713927
    z: 0.047158446687660706
    w: 0.9988256207977028]"
1647137351.1682322,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 167824615
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811605300754309
    y: -0.006190065760165453
    z: 0.02089284546673298
  rotation: 
    x: 0.005922669109900046
    y: -0.00929973279296983
    z: 0.047158487385937954
    w: 0.9988265685433404]"
1647137351.1793258,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 178951322
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800394505262375
    y: -0.006174191366881132
    z: 0.02087012678384781
  rotation: 
    x: 0.005996964297189394
    y: -0.009343570859725056
    z: 0.04715733889433789
    w: 0.9988257703379564]"
1647137351.1810026,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 180533575
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068007721565663815
    y: -0.006180299911648035
    z: 0.02087598666548729
  rotation: 
    x: 0.00608807864007903
    y: -0.009228387147252132
    z: 0.0471750025340479
    w: 0.9988254558755725]"
1647137351.1879785,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 187576690
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802281364798546
    y: -0.006179342046380043
    z: 0.020867904648184776
  rotation: 
    x: 0.006071349602274308
    y: -0.009279873216543489
    z: 0.04714866352231979
    w: 0.9988263243402984]"
1647137351.1944995,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 194091386
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810070015490055
    y: -0.006183678284287453
    z: 0.020872758701443672
  rotation: 
    x: 0.006041727837869583
    y: -0.009317614880928965
    z: 0.047136600106930854
    w: 0.9988267219633359]"
1647137351.2014248,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 200977814
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807535421103239
    y: -0.006175632122904062
    z: 0.020880766212940216
  rotation: 
    x: 0.006077761903265871
    y: -0.009247949562087894
    z: 0.047171277160342
    w: 0.9988255137160877]"
1647137351.207993,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 207573985
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805104203522205
    y: -0.006175993010401726
    z: 0.020866604521870613
  rotation: 
    x: 0.00599753028855215
    y: -0.009338151825261052
    z: 0.04717147432003417
    w: 0.9988251501446089]"
1647137351.2168317,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 216369242
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813720799982548
    y: -0.006182408891618252
    z: 0.020892158150672913
  rotation: 
    x: 0.0059968019487093615
    y: -0.009235479958698247
    z: 0.04708331869104258
    w: 0.9988302685528498]"
1647137351.2213078,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 220869333
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804661825299263
    y: -0.0061746444553136826
    z: 0.020886104553937912
  rotation: 
    x: 0.0060853426440770995
    y: -0.009293693921559265
    z: 0.047126732119789856
    w: 0.998827145695343]"
1647137351.2276347,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 227235769
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809191312640905
    y: -0.006186535581946373
    z: 0.020891662687063217
  rotation: 
    x: 0.005900142310951774
    y: -0.009279761561282131
    z: 0.047100712110688996
    w: 0.998829613730361]"
1647137351.2346685,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 234212953
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800217553973198
    y: -0.006177352275699377
    z: 0.02087702974677086
  rotation: 
    x: 0.005956386786202195
    y: -0.009316801257062222
    z: 0.04715313472668115
    w: 0.9988264616820266]"
1647137351.2412379,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 240811452
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804991979151964
    y: -0.006181442178785801
    z: 0.020872807130217552
  rotation: 
    x: 0.005955891149326875
    y: -0.009303347100278714
    z: 0.04714005386090908
    w: 0.99882720748653]"
1647137351.2522964,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 251820342
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006793818436563015
    y: -0.0061783925630152225
    z: 0.020867420360445976
  rotation: 
    x: 0.006035537809287919
    y: -0.009321007699478514
    z: 0.04712911977714642
    w: 0.9988270807140995]"
1647137351.2576094,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 257199087
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807486526668072
    y: -0.006191167514771223
    z: 0.020888958126306534
  rotation: 
    x: 0.005889790236782458
    y: -0.009304814205184466
    z: 0.04715123855991889
    w: 0.9988270578562835]"
1647137351.2609007,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 260522153
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804007571190596
    y: -0.006184047088027
    z: 0.020874757319688797
  rotation: 
    x: 0.005923552272402223
    y: -0.009411157776089365
    z: 0.04718620197691085
    w: 0.998824210750212]"
1647137351.2679994,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 267572415
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804545875638723
    y: -0.00617479020729661
    z: 0.02087627723813057
  rotation: 
    x: 0.006057538228623264
    y: -0.00937126504883316
    z: 0.04709901766803056
    w: 0.998827897165823]"
1647137351.274227,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 273860628
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803479511290789
    y: -0.006182323209941387
    z: 0.02088165283203125
  rotation: 
    x: 0.005962637298790295
    y: -0.009378898029363225
    z: 0.047121294203827394
    w: 0.9988273458715247]"
1647137351.2897065,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 289331004
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811019964516163
    y: -0.006187390070408583
    z: 0.020893346518278122
  rotation: 
    x: 0.00591831551415331
    y: -0.009268670189969994
    z: 0.047149195489372006
    w: 0.9988273217423969]"
1647137351.2900827,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 289752866
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808960344642401
    y: -0.006185831502079964
    z: 0.02089451625943184
  rotation: 
    x: 0.005986910273918181
    y: -0.009228940992339646
    z: 0.04714433072734916
    w: 0.9988275104510299]"
1647137351.3055708,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 305103253
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811693776398897
    y: -0.006188000086694956
    z: 0.0208949726074934
  rotation: 
    x: 0.005926705108423058
    y: -0.009219964257146171
    z: 0.047125258687847116
    w: 0.9988288524162977]"
1647137351.3060093,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 305633288
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813523359596729
    y: -0.006192170083522797
    z: 0.020888814702630043
  rotation: 
    x: 0.005899885164883317
    y: -0.009288364028931958
    z: 0.04712089492679668
    w: 0.9988285833465145]"
1647137351.30914,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 308761041
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798760034143925
    y: -0.006175235379487276
    z: 0.020874246954917908
  rotation: 
    x: 0.0060350560940935286
    y: -0.009295865160600388
    z: 0.04717621680534332
    w: 0.9988250945770197]"
1647137351.3211327,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 320718978
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813891232013702
    y: -0.006192188244313002
    z: 0.020879272371530533
  rotation: 
    x: 0.005904667470422019
    y: -0.009228996815769245
    z: 0.047161131500704466
    w: 0.9988272063752627]"
1647137351.32161,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 321228201
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810795050114393
    y: -0.006187062710523605
    z: 0.020877351984381676
  rotation: 
    x: 0.005872900117031594
    y: -0.009275479218423064
    z: 0.04716838884180476
    w: 0.9988266204019355]"
1647137351.3364122,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 336070226
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813265383243561
    y: -0.006194082088768482
    z: 0.020871225744485855
  rotation: 
    x: 0.005959965650378695
    y: -0.009284975776600372
    z: 0.04715717501668552
    w: 0.998826545942147]"
1647137351.3420432,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 341665890
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798212416470051
    y: -0.006180326920002699
    z: 0.020868400111794472
  rotation: 
    x: 0.006105792633150884
    y: -0.009270204116447196
    z: 0.047166566712220345
    w: 0.9988253589074229]"
1647137351.342639,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 342165829
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068041542544960976
    y: -0.006180018186569214
    z: 0.02087884582579136
  rotation: 
    x: 0.005975846332322137
    y: -0.009295379015645729
    z: 0.04711312531507165
    w: 0.9988284330217149]"
1647137351.3579972,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 357601912
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804630160331726
    y: -0.006183503661304712
    z: 0.020898232236504555
  rotation: 
    x: 0.005920818186757894
    y: -0.009294770832614775
    z: 0.04709119065647991
    w: 0.9988298007717449]"
1647137351.3609223,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 360507015
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067939660511910915
    y: -0.0061700972728431225
    z: 0.0208869781345129
  rotation: 
    x: 0.006072996578277449
    y: -0.009333292843610433
    z: 0.047174754927573934
    w: 0.9988245846267397]"
1647137351.3783038,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 377845277
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801450625061989
    y: -0.006169275846332312
    z: 0.0208793543279171
  rotation: 
    x: 0.006084897400110545
    y: -0.009322339430942827
    z: 0.0471390659997111
    w: 0.9988262994474261]"
1647137351.3787365,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 378357075
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006814052816480398
    y: -0.0061877453699707985
    z: 0.020882753655314445
  rotation: 
    x: 0.00591361182755845
    y: -0.009314274195561805
    z: 0.04709546156843473
    w: 0.9988294604140483]"
1647137351.3808918,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 380545131
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807607598602772
    y: -0.006180043797940016
    z: 0.02088049426674843
  rotation: 
    x: 0.006010127368921226
    y: -0.00930587499527598
    z: 0.04715727732482253
    w: 0.9988260460434997]"
1647137351.3915262,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 391174654
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006818514782935381
    y: -0.00619420176371932
    z: 0.020867235958576202
  rotation: 
    x: 0.005882870353730279
    y: -0.009295678615072111
    z: 0.04713552403363205
    w: 0.998827925405353]"
1647137351.3945625,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 394206683
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807989440858364
    y: -0.00617634505033493
    z: 0.020852020010352135
  rotation: 
    x: 0.006001826413945127
    y: -0.009351489193687215
    z: 0.04718113720661702
    w: 0.9988245431613341]"
1647137351.401358,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 400955272
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807833909988403
    y: -0.006189429201185703
    z: 0.02087417244911194
  rotation: 
    x: 0.005946508933695117
    y: -0.009191393634718806
    z: 0.04717985801505943
    w: 0.9988264205117082]"
1647137351.4083824,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 407827063
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806785240769386
    y: -0.0061816805973649025
    z: 0.020875083282589912
  rotation: 
    x: 0.0059700017699082395
    y: -0.009324607569827132
    z: 0.047115840677131655
    w: 0.998828067451963]"
1647137351.414174,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 413782863
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809493526816368
    y: -0.0061838459223508835
    z: 0.020885905250906944
  rotation: 
    x: 0.005944794570066002
    y: -0.009280685429856557
    z: 0.047120199087034256
    w: 0.9988284212683728]"
1647137351.4212677,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 420898691
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803785916417837
    y: -0.006177128292620182
    z: 0.02089362032711506
  rotation: 
    x: 0.005930183754186412
    y: -0.009279823600964089
    z: 0.047139442131039884
    w: 0.9988276081437432]"
1647137351.4288104,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 428359291
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006796813104301691
    y: -0.00616449024528265
    z: 0.020888743922114372
  rotation: 
    x: 0.00605135418809968
    y: -0.009354489975826266
    z: 0.04710082397861738
    w: 0.9988280067210358]"
1647137351.4347012,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 434310044
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808986887335777
    y: -0.006184898782521486
    z: 0.020903900265693665
  rotation: 
    x: 0.005886102269752614
    y: -0.009264608188461585
    z: 0.047062055671723335
    w: 0.998831659365649]"
1647137351.4410994,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 440678365
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800977513194084
    y: -0.006172489374876022
    z: 0.020889025181531906
  rotation: 
    x: 0.0060549076239802746
    y: -0.009314256800937719
    z: 0.04711095657035383
    w: 0.9988278833137056]"
1647137351.4530063,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 452630336
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800475995987654
    y: -0.0061726998537778854
    z: 0.020874304696917534
  rotation: 
    x: 0.006029490443172019
    y: -0.00936049884449478
    z: 0.047097433840324075
    w: 0.9988282425082073]"
1647137351.4549103,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 454567843
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810315884649754
    y: -0.0061944155022501945
    z: 0.020888101309537888
  rotation: 
    x: 0.005931659158526745
    y: -0.00927328042487504
    z: 0.0471411311929187
    w: 0.9988275804360034]"
1647137351.4608665,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 460528962
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067979986779391766
    y: -0.00618475116789341
    z: 0.020870300009846687
  rotation: 
    x: 0.006031690763706246
    y: -0.009330854956366897
    z: 0.04715836524362416
    w: 0.9988256316494202]"
1647137351.468047,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 467713728
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068067689426243305
    y: -0.006178451236337423
    z: 0.020860455930233
  rotation: 
    x: 0.00608272510777674
    y: -0.009292129216796449
    z: 0.047212130252423906
    w: 0.9988231432775823]"
1647137351.4756682,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 475269320
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802249699831009
    y: -0.006174064707010984
    z: 0.020857641473412514
  rotation: 
    x: 0.006061824346757724
    y: -0.00933323962574084
    z: 0.047172716524197446
    w: 0.9988247492625547]"
1647137351.4824464,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 482062509
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068005407229065895
    y: -0.006164324935525656
    z: 0.02085297740995884
  rotation: 
    x: 0.0060742934992110385
    y: -0.009156558636476107
    z: 0.04728966192792963
    w: 0.9988207788523247]"
1647137351.4903235,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 489937406
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797598209232092
    y: -0.006177626550197601
    z: 0.020869527012109756
  rotation: 
    x: 0.0060389006402259
    y: -0.009268025205589305
    z: 0.04717851567248978
    w: 0.9988252214710973]"
1647137351.4946313,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 494303894
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006815002299845219
    y: -0.00618181936442852
    z: 0.02088354527950287
  rotation: 
    x: 0.00592110588952614
    y: -0.009219174328294354
    z: 0.04709111554693151
    w: 0.9988305032217905]"
1647137351.50832,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 507916773
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811669562011957
    y: -0.006173623725771904
    z: 0.020892031490802765
  rotation: 
    x: 0.005875445024221941
    y: -0.009271621788047886
    z: 0.04709152919967989
    w: 0.9988302678898064]"
1647137351.508843,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 508438622
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797624286264181
    y: -0.006170207168906927
    z: 0.02088538371026516
  rotation: 
    x: 0.006034132191163917
    y: -0.00931717004853587
    z: 0.04712173046684616
    w: 0.9988274736453719]"
1647137351.5141804,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 513770914
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068017179146409035
    y: -0.00616821413859725
    z: 0.02089393325150013
  rotation: 
    x: 0.005919890104255949
    y: -0.009254945585384533
    z: 0.047167428568191457
    w: 0.9988265788241869]"
1647137351.5228684,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 522419786
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805103272199631
    y: -0.006173853762447834
    z: 0.02088066004216671
  rotation: 
    x: 0.005973166837845171
    y: -0.009294706477224732
    z: 0.04715934809145943
    w: 0.9988262739821265]"
1647137351.5655806,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 565179952
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797557696700096
    y: -0.006179784424602985
    z: 0.02087210677564144
  rotation: 
    x: 0.006058484702348932
    y: -0.009219777649837717
    z: 0.047182563075654035
    w: 0.9988253582107389]"
1647137351.5677352,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 567152431
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804955657571554
    y: -0.006189541891217232
    z: 0.020869992673397064
  rotation: 
    x: 0.006019809904863279
    y: -0.009328591878881711
    z: 0.047153936057461356
    w: 0.9988259335722893]"
1647137351.5680664,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 567665729
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805221550166607
    y: -0.006192111410200596
    z: 0.020866991952061653
  rotation: 
    x: 0.006001868772528289
    y: -0.00927348252002345
    z: 0.047201629898174044
    w: 0.9988243019811562]"
1647137351.56852,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 568142592
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806030869483948
    y: -0.0061879544518888
    z: 0.020867086946964264
  rotation: 
    x: 0.006087251940572477
    y: -0.009228499608818346
    z: 0.047111205769766844
    w: 0.9988284709847335]"
1647137351.569706,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 569286274
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680910050868988
    y: -0.006184457801282406
    z: 0.020882919430732727
  rotation: 
    x: 0.0059687947651061125
    y: -0.009304684700307568
    z: 0.04711617959386518
    w: 0.998828244470569]"
1647137351.5701497,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 569774275
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809735670685768
    y: -0.006175123620778322
    z: 0.020878786221146584
  rotation: 
    x: 0.005947256851531367
    y: -0.009227979812013025
    z: 0.04713829919921817
    w: 0.9988280408924931]"
1647137351.5800598,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 579593206
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804244592785835
    y: -0.006158757023513317
    z: 0.02087322436273098
  rotation: 
    x: 0.006057086477887052
    y: -0.009350090406795457
    z: 0.04705796823277667
    w: 0.998830033158088]"
1647137351.580802,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 580485643
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805017590522766
    y: -0.006165375467389822
    z: 0.020885199308395386
  rotation: 
    x: 0.006029089038009257
    y: -0.009218794380184333
    z: 0.04713807671779538
    w: 0.998827645612042]"
1647137351.5890036,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 588620322
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802459713071585
    y: -0.006170475855469704
    z: 0.02087910659611225
  rotation: 
    x: 0.006001775160706425
    y: -0.009330033336667957
    z: 0.047099623889750315
    w: 0.9988285912018644]"
1647137351.5941663,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 593785560
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806444842368364
    y: -0.006151716690510511
    z: 0.020874883979558945
  rotation: 
    x: 0.0059270235173869345
    y: -0.00907138275445454
    z: 0.04725782977274187
    w: 0.9988239474163187]"
