,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
58,4617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,4621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,4630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,4634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,4648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,4657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,4661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,4674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,4679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,4683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,4688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,4692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,4697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,4701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,4705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,4710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,4714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,4723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,4728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,4732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,4737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,4745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,4754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,4763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,4768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,4772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,4781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,4785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,4790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,4794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,4799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,4803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,4808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,4812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,4821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,4830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,4839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,4847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,4851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,4855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,4860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,4869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,4873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,4877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,4882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,4886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,4891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,4895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,4904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,4909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,4917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,4925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,4930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,4946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,4964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,4982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,4991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,5009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,5013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,5017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,5022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,5031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,5035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,5044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,5049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,5053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,5066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,5071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,5079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,5083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,5087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,5092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,5096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,5101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,5105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,5109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,5113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,5117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,5122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,5126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,5131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,5140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,5144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,5148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,5153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,5165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,5169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,5173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,5177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,5181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,5185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,5194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,5199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,5207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,5211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,5215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,5220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,5224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,5233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,5237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,5242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,5246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,5251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,5255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,5260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,5264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,5268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,5272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,5276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,5281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,5285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,5294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,5299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,5303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,5307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,5311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,5315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,5320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,5324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,5333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,5337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,5341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,5345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,5354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,5359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,5363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,5367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,5372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,5376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,5380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,5384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,5389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,5393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,5398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,5406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,5411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,5415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,5429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,5433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,5438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,5441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,5445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,5454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,5459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,5463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,5468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,5472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,5481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,5485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,5493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,5498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,5502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,5506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,5511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,5515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,5524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,5529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,5533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,5538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,5542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,5546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,5551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,5559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,5563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,5572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,5581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,5585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,5594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,5599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,5603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,5608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,5612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,5621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,5634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,5639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,5643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,5648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,5652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,5670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,5679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,5683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,5688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,5692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,5696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,5701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,5705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,5709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,5713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,5718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,5722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,5726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,5731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,5735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
