,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
6553,32036.0,-0.0,-0.0,-0.017306312918663025,0.01720588654279709,0.015360800549387932,-0.008020540699362755,1.7360731362714432e-05,0.00027735327603295445,2.5945522785186768
6554,32041.0,-0.0,-0.0,-0.017256291583180428,0.017361467704176903,0.015345375053584576,-0.007882603444159031,1.6636364307487383e-05,0.000271663157036528,2.5941641330718994
6555,32045.0,-0.0,-0.0,-0.01733616553246975,0.017131110653281212,0.015374270267784595,-0.00809281412512064,1.7684404156170785e-05,0.0002799784124363214,2.594773769378662
6556,32049.0,-0.0,-0.0,-0.01728540100157261,0.017334897071123123,0.015358063392341137,-0.007957316003739834,1.6933474398683757e-05,0.0002743311342783272,2.5943844318389893
6557,32054.0,-0.0,-0.0,-0.017312757670879364,0.01726854220032692,0.015370232984423637,-0.0079464977607131,1.72227209986886e-05,0.00027559680165722966,2.594510316848755
6558,32058.0,-0.0,-0.0,-0.017312757670879364,0.01726854220032692,0.015370232984423637,-0.0079464977607131,1.7223164832103066e-05,0.0002768068225122988,2.594510316848755
6559,32063.0,-0.0,-0.0,-0.017341822385787964,0.01719001680612564,0.015382878482341766,-0.00799262523651123,1.7550348275108263e-05,0.0002786008990369737,2.5947017669677734
6560,32067.0,-0.0,-0.0,-0.017341822385787964,0.01719001680612564,0.015382878482341766,-0.00799262523651123,1.7550792108522728e-05,0.0002798109198920429,2.5947017669677734
6561,32072.0,-0.0,-0.0,-0.01736409030854702,0.017129408195614815,0.015393277630209923,-0.008061851374804974,1.7822880181483924e-05,0.00028066596132703125,2.5948822498321533
6562,32076.0,-0.0,-0.0,-0.01736409030854702,0.017129408195614815,0.015393277630209923,-0.008061851374804974,1.782332401489839e-05,0.0002818759821821004,2.5948822498321533
6563,32081.0,-0.0,-0.0,-0.017310280352830887,0.01729222573339939,0.015375979244709015,-0.0079122269526124,1.7060678146663122e-05,0.0002758170885499567,2.594463586807251
6564,32084.0,-0.0,-0.0,-0.017390254884958267,0.01705525815486908,0.01540547888725996,-0.008083160035312176,1.813570452213753e-05,0.00028421447495929897,2.59503436088562
6565,32088.0,-0.0,-0.0,-0.017334433272480965,0.017224054783582687,0.015387325547635555,-0.007927303202450275,1.7346677850582637e-05,0.0002779064525384456,2.594599723815918
6566,32093.0,-0.0,-0.0,-0.017356181517243385,0.017158187925815582,0.015398439951241016,-0.007821307517588139,1.7624090105528012e-05,0.00027890183264389634,2.594602108001709
6567,32097.0,-0.0,-0.0,-0.017356181517243385,0.017158187925815582,0.015398439951241016,-0.007821307517588139,1.7624533938942477e-05,0.0002801118534989655,2.594602108001709
6568,32102.0,-0.0,-0.0,-0.017380371689796448,0.017078973352909088,0.015412531793117523,-0.007748027332127094,1.7941201804205775e-05,0.0002816669875755906,2.5946497917175293
6569,32106.0,-0.0,-0.0,-0.017325488850474358,0.01724502258002758,0.015394240617752075,-0.007595121394842863,1.7168644262710586e-05,0.00027551938546821475,2.5942223072052
6570,32111.0,-0.0,-0.0,-0.017325488850474358,0.01724502258002758,0.015394240617752075,-0.007595121394842863,1.716908809612505e-05,0.0002767294063232839,2.5942223072052
6571,32115.0,-0.0,-0.0,-0.017345692962408066,0.017218006774783134,0.015408750623464584,-0.0076402053236961365,1.7451395251555368e-05,0.00027784277335740626,2.5943684577941895
6572,32119.0,-0.0,-0.0,-0.017345692962408066,0.017218006774783134,0.015408750623464584,-0.0076402053236961365,1.7451728126616217e-05,0.00027875028899870813,2.5943684577941895
6573,32124.0,-0.0,-0.0,-0.017369788140058517,0.017177298665046692,0.015425550751388073,-0.007726880256086588,1.777283068804536e-05,0.0002807123528327793,2.594575881958008
6574,32128.0,-0.0,-0.0,-0.017315855249762535,0.017337698489427567,0.015406825579702854,-0.007576778996735811,1.7014428522088565e-05,0.000274697202257812,2.59415602684021
6575,32132.0,-0.0,-0.0,-0.017337007448077202,0.017263051122426987,0.01542152464389801,-0.0076750051230192184,1.7301212210441008e-05,0.0002759092894848436,2.594360113143921
6576,32136.0,-0.0,-0.0,-0.017337007448077202,0.017263051122426987,0.01542152464389801,-0.0076750051230192184,1.7301545085501857e-05,0.0002768168051261455,2.594360113143921
6577,32141.0,-0.0,-0.0,-0.01728714257478714,0.01745583489537239,0.015403561294078827,-0.007541979197412729,1.6582025637035258e-05,0.00027117127319797873,2.593977689743042
6578,32145.0,-0.0,-0.0,-0.017363205552101135,0.01721801422536373,0.015438062138855457,-0.007671203464269638,1.7626944099902175e-05,0.000279773841612041,2.594487190246582
6579,32149.0,-0.0,-0.0,-0.01731131412088871,0.01737394742667675,0.015418927185237408,-0.007531993091106415,1.688068005023524e-05,0.0002738676266744733,2.594088554382324
6580,32154.0,-0.0,-0.0,-0.017333565279841423,0.017294984310865402,0.015434532426297665,-0.007542126812040806,1.717156555969268e-05,0.0002751623105723411,2.594209909439087
6581,32158.0,-0.0,-0.0,-0.017333565279841423,0.017294984310865402,0.015434532426297665,-0.007542126812040806,1.7172009393107146e-05,0.00027637233142741024,2.594209909439087
